,percentage,region,ad_id
4,0.035714,Newfoundland and Labrador,3055342054743053
5,0.050893,Nova Scotia,3055342054743053
6,0.382143,Ontario,3055342054743053
7,0.130357,Quebec,3055342054743053
8,0.039286,Saskatchewan,3055342054743053
9,0.007143,Prince Edward Island,3055342054743053
10,0.003571,Yukon,3055342054743053
11,0.007143,Nunavut,3055342054743053
12,0.004464,Northwest Territories,3055342054743053
0,0.128151,Alberta,3061551454168896
1,0.234244,British Columbia,3061551454168896
2,0.040966,Manitoba,3061551454168896
3,0.048319,New Brunswick,3061551454168896
4,0.013655,Newfoundland and Labrador,3061551454168896
5,0.043067,Nova Scotia,3061551454168896
6,0.301471,Ontario,3061551454168896
7,0.006303,Prince Edward Island,3061551454168896
8,0.143908,Quebec,3061551454168896
9,0.033613,Saskatchewan,3061551454168896
10,0.002101,Northwest Territories,3061551454168896
11,0.004202,Nunavut,3061551454168896
0,0.136321,Alberta,4479488565406494
1,0.204091,British Columbia,4479488565406494
2,0.038413,Manitoba,4479488565406494
3,0.03045,New Brunswick,4479488565406494
4,0.029825,Newfoundland and Labrador,4479488565406494
5,0.059338,Nova Scotia,4479488565406494
6,0.335259,Ontario,4479488565406494
7,0.009369,Prince Edward Island,4479488565406494
8,0.113367,Quebec,4479488565406494
9,0.033729,Saskatchewan,4479488565406494
10,0.005934,Yukon,4479488565406494
11,0.002811,Northwest Territories,4479488565406494
12,0.001093,Nunavut,4479488565406494
0,0.093626,Alberta,2021160228031955
1,0.185999,British Columbia,2021160228031955
2,0.042185,Manitoba,2021160228031955
3,0.027432,New Brunswick,2021160228031955
4,0.009883,Newfoundland and Labrador,2021160228031955
5,0.037846,Nova Scotia,2021160228031955
6,0.454826,Ontario,2021160228031955
7,0.006412,Prince Edward Island,2021160228031955
8,0.111947,Quebec,2021160228031955
9,0.021888,Saskatchewan,2021160228031955
10,0.003134,Yukon,2021160228031955
11,0.003664,Northwest Territories,2021160228031955
12,0.001157,Nunavut,2021160228031955
0,0.120179,Alberta,443781637013082
1,0.208371,British Columbia,443781637013082
2,0.038864,Manitoba,443781637013082
3,0.038864,New Brunswick,443781637013082
4,0.016143,Newfoundland and Labrador,443781637013082
5,0.063378,Nova Scotia,443781637013082
6,0.368311,Ontario,443781637013082
7,0.005979,Prince Edward Island,443781637013082
8,0.098954,Quebec,443781637013082
9,0.033483,Saskatchewan,443781637013082
10,0.003587,Yukon,443781637013082
11,0.001794,Northwest Territories,443781637013082
12,0.002093,Nunavut,443781637013082
0,0.002581,Northwest Territories,179649570909068
1,0.171613,Alberta,179649570909068
2,0.264516,British Columbia,179649570909068
3,0.050323,Manitoba,179649570909068
4,0.032258,New Brunswick,179649570909068
5,0.012903,Newfoundland and Labrador,179649570909068
6,0.051613,Nova Scotia,179649570909068
7,0.270968,Ontario,179649570909068
8,0.011613,Prince Edward Island,179649570909068
9,0.074839,Quebec,179649570909068
10,0.049032,Saskatchewan,179649570909068
11,0.003871,Yukon,179649570909068
12,0.003871,Nunavut,179649570909068
0,0.15,Alberta,1485404505191447
1,0.05,New Brunswick,1485404505191447
2,0.06,Quebec,1485404505191447
3,0.05,Saskatchewan,1485404505191447
4,0.02,Manitoba,1485404505191447
5,0.01,Northwest Territories,1485404505191447
6,0.33,British Columbia,1485404505191447
7,0.1,Nova Scotia,1485404505191447
8,0.23,Ontario,1485404505191447
0,0.153307,Alberta,404806731218162
1,0.223152,British Columbia,404806731218162
2,0.050389,Manitoba,404806731218162
3,0.048444,New Brunswick,404806731218162
4,0.027043,Newfoundland and Labrador,404806731218162
5,0.065175,Nova Scotia,404806731218162
6,0.253502,Ontario,404806731218162
7,0.006226,Prince Edward Island,404806731218162
8,0.105837,Quebec,404806731218162
9,0.053113,Saskatchewan,404806731218162
10,0.004086,Yukon,404806731218162
11,0.004086,Northwest Territories,404806731218162
12,0.005642,Nunavut,404806731218162
0,0.114179,Alberta,438541700885638
1,0.1708,British Columbia,438541700885638
2,0.045859,Manitoba,438541700885638
3,0.036968,New Brunswick,438541700885638
4,0.019186,Newfoundland and Labrador,438541700885638
5,0.046327,Nova Scotia,438541700885638
6,0.390267,Ontario,438541700885638
7,0.007019,Prince Edward Island,438541700885638
8,0.124942,Quebec,438541700885638
9,0.037904,Saskatchewan,438541700885638
10,0.003276,Northwest Territories,438541700885638
11,0.003276,Nunavut,438541700885638
0,0.117491,Alberta,992872758168184
1,0.21757,British Columbia,992872758168184
2,0.042796,Manitoba,992872758168184
3,0.040803,New Brunswick,992872758168184
4,0.019803,Newfoundland and Labrador,992872758168184
5,0.070308,Nova Scotia,992872758168184
6,0.337852,Ontario,992872758168184
7,0.00731,Prince Edward Island,992872758168184
8,0.099282,Quebec,992872758168184
9,0.040138,Saskatchewan,992872758168184
10,0.002392,Yukon,992872758168184
11,0.001595,Northwest Territories,992872758168184
12,0.002658,Nunavut,992872758168184
0,0.02521,Manitoba,1241320189645054
1,0.02521,Newfoundland and Labrador,1241320189645054
2,0.05042,Nova Scotia,1241320189645054
3,0.016807,Saskatchewan,1241320189645054
4,0.008403,Northwest Territories,1241320189645054
5,0.184874,Alberta,1241320189645054
6,0.226891,British Columbia,1241320189645054
7,0.042017,New Brunswick,1241320189645054
8,0.352941,Ontario,1241320189645054
9,0.016807,Prince Edward Island,1241320189645054
10,0.042017,Quebec,1241320189645054
11,0.008403,Nunavut,1241320189645054
0,0.006024,Newfoundland and Labrador,2945617189031998
1,0.012048,Nunavut,2945617189031998
2,0.024096,New Brunswick,2945617189031998
3,0.006024,Northwest Territories,2945617189031998
4,0.13253,Alberta,2945617189031998
5,0.301205,British Columbia,2945617189031998
6,0.03012,Manitoba,2945617189031998
7,0.048193,Nova Scotia,2945617189031998
8,0.349398,Ontario,2945617189031998
9,0.042169,Quebec,2945617189031998
10,0.036145,Saskatchewan,2945617189031998
11,0.012048,Yukon,2945617189031998
0,0.000854,Northwest Territories,1012402749306528
1,0.001708,Prince Edward Island,1012402749306528
2,0.17848,Alberta,1012402749306528
3,0.319385,British Columbia,1012402749306528
4,0.050384,Manitoba,1012402749306528
5,0.032451,New Brunswick,1012402749306528
6,0.018787,Newfoundland and Labrador,1012402749306528
7,0.0538,Nova Scotia,1012402749306528
8,0.206661,Ontario,1012402749306528
9,0.064902,Quebec,1012402749306528
10,0.061486,Saskatchewan,1012402749306528
11,0.007686,Yukon,1012402749306528
12,0.003416,Nunavut,1012402749306528
0,0.114449,Alberta,194763116061450
1,0.237482,British Columbia,194763116061450
2,0.044349,Manitoba,194763116061450
3,0.021459,New Brunswick,194763116061450
4,0.027182,Newfoundland and Labrador,194763116061450
5,0.051502,Nova Scotia,194763116061450
6,0.386266,Ontario,194763116061450
7,0.008584,Prince Edward Island,194763116061450
8,0.064378,Quebec,194763116061450
9,0.031474,Saskatchewan,194763116061450
10,0.004292,Yukon,194763116061450
11,0.004292,Northwest Territories,194763116061450
12,0.004292,Nunavut,194763116061450
0,0.11785,Alberta,943906469801342
1,0.239155,British Columbia,943906469801342
2,0.029559,Manitoba,943906469801342
3,0.027255,New Brunswick,943906469801342
4,0.008061,Newfoundland and Labrador,943906469801342
5,0.045681,Nova Scotia,943906469801342
6,0.413052,Ontario,943906469801342
7,0.007678,Prince Edward Island,943906469801342
8,0.087524,Quebec,943906469801342
9,0.021881,Saskatchewan,943906469801342
10,0.001152,Yukon,943906469801342
11,0.001152,Nunavut,943906469801342
0,0.137406,Alberta,2889096878086420
1,0.167632,British Columbia,2889096878086420
2,0.048363,Manitoba,2889096878086420
3,0.055793,New Brunswick,2889096878086420
4,0.051763,Newfoundland and Labrador,2889096878086420
5,0.070151,Nova Scotia,2889096878086420
6,0.312091,Ontario,2889096878086420
7,0.007935,Prince Edward Island,2889096878086420
8,0.0767,Quebec,2889096878086420
9,0.055919,Saskatchewan,2889096878086420
10,0.004786,Yukon,2889096878086420
11,0.004156,Northwest Territories,2889096878086420
12,0.007305,Nunavut,2889096878086420
0,0.005405,Newfoundland and Labrador,341440827666510
1,0.005405,Yukon,341440827666510
2,0.145946,Alberta,341440827666510
3,0.248649,British Columbia,341440827666510
4,0.043243,Manitoba,341440827666510
5,0.018919,New Brunswick,341440827666510
6,0.043243,Nova Scotia,341440827666510
7,0.389189,Ontario,341440827666510
8,0.094595,Quebec,341440827666510
9,0.005405,Saskatchewan,341440827666510
0,0.115246,Alberta,4518897494838035
1,0.168868,British Columbia,4518897494838035
2,0.034414,Manitoba,4518897494838035
3,0.04962,New Brunswick,4518897494838035
4,0.020008,Newfoundland and Labrador,4518897494838035
5,0.07523,Nova Scotia,4518897494838035
6,0.378151,Ontario,4518897494838035
7,0.006403,Prince Edward Island,4518897494838035
8,0.108443,Quebec,4518897494838035
9,0.038415,Saskatchewan,4518897494838035
10,0.002401,Yukon,4518897494838035
11,0.0012,Northwest Territories,4518897494838035
12,0.001601,Nunavut,4518897494838035
0,0.003401,Prince Edward Island,442961453701099
1,0.002551,Yukon,442961453701099
2,0.140306,Alberta,442961453701099
3,0.248299,British Columbia,442961453701099
4,0.034014,Manitoba,442961453701099
5,0.035714,New Brunswick,442961453701099
6,0.012755,Newfoundland and Labrador,442961453701099
7,0.056122,Nova Scotia,442961453701099
8,0.346939,Ontario,442961453701099
9,0.089286,Quebec,442961453701099
10,0.026361,Saskatchewan,442961453701099
11,0.00085,Northwest Territories,442961453701099
12,0.003401,Nunavut,442961453701099
0,0.119347,Alberta,553375725712659
1,0.213568,British Columbia,553375725712659
2,0.040201,Manitoba,553375725712659
3,0.041457,New Brunswick,553375725712659
4,0.015075,Newfoundland and Labrador,553375725712659
5,0.040201,Nova Scotia,553375725712659
6,0.286432,Ontario,553375725712659
7,0.005025,Prince Edward Island,553375725712659
8,0.193467,Quebec,553375725712659
9,0.038945,Saskatchewan,553375725712659
10,0.002513,Northwest Territories,553375725712659
11,0.003769,Nunavut,553375725712659
0,0.12477,Alberta,1470117213344996
1,0.176116,British Columbia,1470117213344996
2,0.050677,Manitoba,1470117213344996
3,0.043151,New Brunswick,1470117213344996
4,0.02375,Newfoundland and Labrador,1470117213344996
5,0.057869,Nova Scotia,1470117213344996
6,0.359257,Ontario,1470117213344996
7,0.004516,Prince Edward Island,1470117213344996
8,0.114735,Quebec,1470117213344996
9,0.039639,Saskatchewan,1470117213344996
10,0.002174,Yukon,1470117213344996
11,0.000502,Northwest Territories,1470117213344996
12,0.002843,Nunavut,1470117213344996
0,0.126819,Alberta,395524145420994
1,0.178794,British Columbia,395524145420994
2,0.022869,Manitoba,395524145420994
3,0.045738,New Brunswick,395524145420994
4,0.027027,Newfoundland and Labrador,395524145420994
5,0.04158,Nova Scotia,395524145420994
6,0.309771,Ontario,395524145420994
7,0.216216,Quebec,395524145420994
8,0.024948,Saskatchewan,395524145420994
9,0.002079,Nunavut,395524145420994
10,0.004158,Prince Edward Island,395524145420994
0,0.09574,Alberta,250348170311488
1,0.194993,British Columbia,250348170311488
2,0.045235,Manitoba,250348170311488
3,0.035573,New Brunswick,250348170311488
4,0.016249,Newfoundland and Labrador,250348170311488
5,0.058849,Nova Scotia,250348170311488
6,0.401845,Ontario,250348170311488
7,0.006148,Prince Edward Island,250348170311488
8,0.093544,Quebec,250348170311488
9,0.044357,Saskatchewan,250348170311488
10,0.002196,Yukon,250348170311488
11,0.002635,Northwest Territories,250348170311488
12,0.002635,Nunavut,250348170311488
0,0.139286,Alberta,568032787651985
1,0.220714,British Columbia,568032787651985
2,0.049286,Manitoba,568032787651985
3,0.031429,New Brunswick,568032787651985
4,0.025714,Newfoundland and Labrador,568032787651985
5,0.057857,Nova Scotia,568032787651985
6,0.317143,Ontario,568032787651985
7,0.011429,Prince Edward Island,568032787651985
8,0.086429,Quebec,568032787651985
9,0.042857,Saskatchewan,568032787651985
10,0.005,Yukon,568032787651985
11,0.005714,Northwest Territories,568032787651985
12,0.007143,Nunavut,568032787651985
0,0.098214,Alberta,2809143006064663
1,0.178571,British Columbia,2809143006064663
2,0.056548,Manitoba,2809143006064663
3,0.026786,New Brunswick,2809143006064663
4,0.02381,Newfoundland and Labrador,2809143006064663
5,0.041667,Nova Scotia,2809143006064663
6,0.416667,Ontario,2809143006064663
7,0.014881,Prince Edward Island,2809143006064663
8,0.113095,Quebec,2809143006064663
9,0.026786,Saskatchewan,2809143006064663
10,0.002976,Yukon,2809143006064663
0,0.13128,Alberta,157834633170619
1,0.343598,British Columbia,157834633170619
2,0.051864,Manitoba,157834633170619
3,0.027553,New Brunswick,157834633170619
4,0.011345,Newfoundland and Labrador,157834633170619
5,0.047002,Nova Scotia,157834633170619
6,0.257699,Ontario,157834633170619
7,0.001621,Prince Edward Island,157834633170619
8,0.0859,Quebec,157834633170619
9,0.034036,Saskatchewan,157834633170619
10,0.006483,Yukon,157834633170619
11,0.001621,Northwest Territories,157834633170619
0,0.001206,Yukon,2948213062162507
1,0.118215,Alberta,2948213062162507
2,0.211098,British Columbia,2948213062162507
3,0.048251,Manitoba,2948213062162507
4,0.045838,New Brunswick,2948213062162507
5,0.022316,Newfoundland and Labrador,2948213062162507
6,0.07117,Nova Scotia,2948213062162507
7,0.329916,Ontario,2948213062162507
8,0.00965,Prince Edward Island,2948213062162507
9,0.103136,Quebec,2948213062162507
10,0.032569,Saskatchewan,2948213062162507
11,0.003016,Northwest Territories,2948213062162507
12,0.003619,Nunavut,2948213062162507
0,0.129416,Alberta,453160182547845
1,0.193728,British Columbia,453160182547845
2,0.050814,Manitoba,453160182547845
3,0.033744,New Brunswick,453160182547845
4,0.019055,Newfoundland and Labrador,453160182547845
5,0.056769,Nova Scotia,453160182547845
6,0.373958,Ontario,453160182547845
7,0.006749,Prince Edward Island,453160182547845
8,0.087336,Quebec,453160182547845
9,0.043668,Saskatchewan,453160182547845
10,0.000794,Northwest Territories,453160182547845
11,0.001985,Nunavut,453160182547845
12,0.001985,Yukon,453160182547845
0,0.141609,Alberta,923096354961356
1,0.258851,British Columbia,923096354961356
2,0.044138,Manitoba,923096354961356
3,0.035862,New Brunswick,923096354961356
4,0.025287,Newfoundland and Labrador,923096354961356
5,0.055632,Nova Scotia,923096354961356
6,0.243218,Ontario,923096354961356
7,0.009655,Prince Edward Island,923096354961356
8,0.11954,Quebec,923096354961356
9,0.050575,Saskatchewan,923096354961356
10,0.008736,Yukon,923096354961356
11,0.003218,Northwest Territories,923096354961356
12,0.003678,Nunavut,923096354961356
0,0.001441,Prince Edward Island,1179432839206615
1,0.106628,Alberta,1179432839206615
2,0.188761,British Columbia,1179432839206615
3,0.028818,Manitoba,1179432839206615
4,0.023055,New Brunswick,1179432839206615
5,0.008646,Newfoundland and Labrador,1179432839206615
6,0.028818,Nova Scotia,1179432839206615
7,0.443804,Ontario,1179432839206615
8,0.145533,Quebec,1179432839206615
9,0.023055,Saskatchewan,1179432839206615
10,0.001441,Yukon,1179432839206615
0,0.148308,Alberta,1022771055140253
1,0.183585,British Columbia,1022771055140253
2,0.035997,Manitoba,1022771055140253
3,0.034557,New Brunswick,1022771055140253
4,0.023038,Newfoundland and Labrador,1022771055140253
5,0.053276,Nova Scotia,1022771055140253
6,0.339093,Ontario,1022771055140253
7,0.00504,Prince Edward Island,1022771055140253
8,0.11879,Quebec,1022771055140253
9,0.052556,Saskatchewan,1022771055140253
10,0.00216,Yukon,1022771055140253
11,0.00288,Northwest Territories,1022771055140253
12,0.00072,Nunavut,1022771055140253
0,0.004899,Yukon,269194348359169
1,0.0014,Nunavut,269194348359169
2,0.144857,Alberta,269194348359169
3,0.30161,British Columbia,269194348359169
4,0.046886,Manitoba,269194348359169
5,0.035689,New Brunswick,269194348359169
6,0.018195,Newfoundland and Labrador,269194348359169
7,0.037089,Nova Scotia,269194348359169
8,0.26802,Ontario,269194348359169
9,0.002799,Prince Edward Island,269194348359169
10,0.090273,Quebec,269194348359169
11,0.046186,Saskatchewan,269194348359169
12,0.002099,Northwest Territories,269194348359169
0,0.102564,Alberta,270224884754101
1,0.210256,British Columbia,270224884754101
2,0.071795,Manitoba,270224884754101
3,0.030769,New Brunswick,270224884754101
4,0.005128,Newfoundland and Labrador,270224884754101
5,0.076923,Nova Scotia,270224884754101
6,0.410256,Ontario,270224884754101
7,0.061538,Quebec,270224884754101
8,0.025641,Saskatchewan,270224884754101
9,0.005128,Yukon,270224884754101
0,0.183565,Alberta,400015191467100
1,0.294023,British Columbia,400015191467100
2,0.051761,Manitoba,400015191467100
3,0.027748,New Brunswick,400015191467100
4,0.020277,Newfoundland and Labrador,400015191467100
5,0.040555,Nova Scotia,400015191467100
6,0.247599,Ontario,400015191467100
7,0.005336,Prince Edward Island,400015191467100
8,0.064568,Quebec,400015191467100
9,0.045891,Saskatchewan,400015191467100
10,0.007471,Yukon,400015191467100
11,0.004269,Northwest Territories,400015191467100
12,0.006937,Nunavut,400015191467100
0,0.14148,Alberta,459654681751780
1,0.252668,British Columbia,459654681751780
2,0.049914,Manitoba,459654681751780
3,0.035456,New Brunswick,459654681751780
